canonical_model_key,family,provider,model_name_raw,downloads_canonical_rep,package_downloads_total,package_repo_count,providers_set,families_set,packagings_set,quant_set,unaligned,params
mfann-llama3-1-abliterated-slerp-v5,llama,mradermacher,mfann-llama3.1-abliterated-slerp-v5-i1-gguf,290,386,3,"['mradermacher', 'prunaai']",['llama'],"['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mfann-llama3-1-abliterated-v2,llama,mradermacher,mfann-llama3.1-abliterated-v2-i1-gguf,284,397,3,"['featherless-ai-quants', 'mradermacher']",['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mia-1b,llama,novaciano,uncensored-kobold-1.1b,20,20,1,['novaciano'],['llama'],"['pt', 'safetensors']",[''],True,
microsoft-phi-2-trained-abliterated-qa-1960-all-modules-merged,phi,mradermacher,microsoft-phi-2-trained-abliterated-qa-1960-all-modules-merged-gguf,84,159,3,"['mradermacher', 'netcat420']",['phi'],"['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
microsoft-phi-3-5-mini-trained-abliterated-qa-1960-all-modules-merged,phi,prunaai,m1ll1x-microsoft-phi-3_5-mini-trained-abliterated-qa-1960-all-modules-merged-bnb-8bit-smashed,2,2,1,['prunaai'],['phi'],['safetensors'],[''],True,
microsoft-phi-3-5-mini-trained-abliterated-qa-200-all-modules-merged,phi,prunaai,m1ll1x-microsoft-phi-3_5-mini-trained-abliterated-qa-200-all-modules-merged-bnb-8bit-smashed,1,1,1,['prunaai'],['phi'],['safetensors'],[''],True,
milla-freedomplanet-rvcv2-560epoch,none,ccateni,milla-freedomplanet-rvcv2-560epoch,0,0,1,['ccateni'],['none'],[''],[''],False,
mimo-7b-rl-0530,mimo,huihui-ai,mimo-7b-rl-0530-abliterated,4,4,1,['huihui-ai'],['mimo'],['safetensors'],[''],True,
mimo-7b-sft,mimo,huihui-ai,mimo-7b-sft-abliterated,0,0,1,['huihui-ai'],['mimo'],['safetensors'],[''],True,
mindlink-72b-0801-abliterated,mindlink,mradermacher,mindlink-72b-0801-abliterated-i1-gguf,17836,21798,2,['mradermacher'],['mindlink'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
minimedra-0-6b-abliterated,minimedra,mradermacher,minimedra-0.6b-abliterated-i1-gguf,194,223,2,['mradermacher'],['minimedra'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
ministral-3b-instruct-uncensored,ministral,mradermacher,ministral-3b-instruct-uncensored-gguf,262,262,1,['mradermacher'],['ministral'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
ministral-3b-instruct-uncensoredcontinuedfine,ministral,mradermacher,ministral-3b-instruct-uncensoredcontinuedfine-gguf,158,158,1,['mradermacher'],['ministral'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mistral-7b,mistral,freedomintelligence,ovm-mistral-7b,0,0,1,['freedomintelligence'],['mistral'],"['bin', 'pt', 'pth', 'safetensors']",[''],False,
mistral-7b-grok,westlake,ajay141,roleplay-mis_wes,5,5,1,['ajay141'],['westlake'],['safetensors'],[''],False,
mistral-7b-instruct-v0-1,mistral,charlesli,mistral_unsafe_helpful_lora,1,1,1,['charlesli'],['mistral'],"['bin', 'pt', 'safetensors']",[''],False,
mistral-7b-instruct-v0-2,mistral,jdqqjr,mistral-7b-uncensored-sft-lora,3,5,2,"['jdqqjr', 'svjack']",['mistral'],"['bin', 'pt', 'pth', 'safetensors']",['fp32'],True,
mistral-7b-instruct-v0-3,mistral,davidau,mistral-moe-4x7b-dark-multiverse-uncensored-enhanced32-24b,1197,1290,4,"['davidau', 'evolveon', 'huihui-ai', 'svjack']",['mistral'],"['bin', 'pt', 'pth', 'safetensors']",[''],True,
mistral-7b-instruct-v0-3-abliterated,mistral,mradermacher,mistral-7b-instruct-v0.3-abliterated-i1-gguf,907,1575,5,"['aaronfeng753', 'mradermacher', 'sickdodger']",['mistral'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mistral-7b-openorca,mistral,darshit0503,openorca_law_acts_7b_chat_uncensored_ft_gguf,56,125,3,['darshit0503'],['mistral'],['gguf'],['q4'],True,
mistral-7b-roleplay-alpaca-merge,mistral,mradermacher,mistral-7b-roleplay-alpaca-merge-i1-gguf,106,142,2,['mradermacher'],['mistral'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
mistral-7b-roleplay-alpaca-merge-xs,model,richarderkhov,rana-shahroz_-_mistral-7b-roleplay-alpaca-merge-gguf,1,1,1,['richarderkhov'],['model'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
mistral-7b-ta-lr5e-5-epoch1-safe0-5-unsafe0-1-xs,model,richarderkhov,thkim0305_-_mistral-7b_ta_lr5e-5_epoch1_safe0.5_unsafe0.1-gguf,3,3,1,['richarderkhov'],['model'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
mistral-7b-uncensored,mistral,tensorblock,mistral-7b-uncensored-gguf,1116,1916,7,"['mradermacher', 'notanotherusername2', 'raissadev', 'tensorblock', 'toni3000']",['mistral'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mistral-7b-v0-1,mistral,jeiku,theory_of_mind_roleplay_mistral,4,6,3,"['alignmentresearch', 'jeiku', 'rickbigl']",['mistral'],"['bin', 'pt', 'safetensors']",[''],False,
mistral-7b-v0-3,mistral,icepvp8977,uncensored_mistral-7b_v0.3_seaftensors-gguf,96,96,1,['icepvp8977'],['mistral'],"['gguf', 'pt', 'safetensors']",['q4'],True,
mistral-7b-v0-3-chinese-chat,mistral,stephenlzc,mistral-7b-v0.3-chinese-chat-uncensored,625,625,1,['stephenlzc'],['mistral'],"['gguf', 'pt', 'safetensors']","['q4', 'q8']",True,
mistral-7b-v0-3-chinese-chat-uncensored,mistral,fengpeisheng1,mistral-7b-v0.3-chinese-chat-uncensored-iq4_nl-gguf,80,80,1,['fengpeisheng1'],['mistral'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt']",['q4'],True,
mistral-catmacaroni-slerp-uncensored-7b,mistral,tensorblock,diffnamehard_mistral-catmacaroni-slerp-uncensored-7b-gguf,140,200,3,"['dyingc', 'featherless-ai-quants', 'tensorblock']","['mistral', 'none']",['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mistral-catmacaroni-slerp-uncensored-7b-xxs,none,koesn,mistral-catmacaroni-slerp-uncensored-7b-gguf,254,254,1,['koesn'],['none'],['gguf'],"['q3', 'q4', 'q5', 'q6', 'q8']",True,
mistral-dpo-uncensored,mistral,mradermacher,mistral-dpo-uncensored-gguf,163,163,1,['mradermacher'],['mistral'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mistral-moe-4x7b-dark-multiverse-uncensored-enhanced32-24b,mistral,davidau,mistral-moe-4x7b-dark-multiverse-uncensored-enhanced32-24b-gguf,4585,6317,5,"['davidau', 'devquasar', 'mradermacher', 'nightmedia']",['mistral'],"['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mistral-nemo-abliterated-nemo-pro-v2,mistral,mradermacher,mistral-nemo-abliterated-nemo-pro-v2-i1-gguf,354,445,3,"['mradermacher', 'win10']",['mistral'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mistral-nemo-base-2407,mistral,serving-d-cause,writing-roleplay-20k-context-nemo-12b-v1.0,189,189,1,['serving-d-cause'],['mistral'],"['bin', 'pt', 'safetensors']",[''],False,
mistral-nemo-instruct-2407,mistral,huihui-ai,mistral-nemo-instruct-2407-abliterated,13,13,3,"['huihui-ai', 'nbeerbower', 'triangle104']",['mistral'],"['pt', 'safetensors']",[''],True,
mistral-nemo-instruct-2407-abliterated,mistral,mradermacher,mistral-nemo-instruct-2407-abliterated-i1-gguf,562,1117,15,"['aaronfeng753', 'flamesline', 'mradermacher', 'noneusername', 'triangle104', 'yamatazen']",['mistral'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mistral-nemo-instruct-2407-abliterated-k-l,none,quantfactory,mistral-nemo-instruct-2407-abliterated-gguf,240,240,1,['quantfactory'],['none'],"['gguf', 'pt']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mistral-small-24b-base-2501,mistral,uncensoredai,mistral-small-24b-instruct-2501,66,66,1,['uncensoredai'],['mistral'],"['pt', 'safetensors']",[''],True,
mistral-small-24b-instruct-2501,mistral,huihui-ai,mistral-small-24b-instruct-2501-abliterated,244,251,2,"['huihui-ai', 'venkycs']",['mistral'],"['pt', 'safetensors']",[''],True,
mistral-small-24b-instruct-2501-abliterated,mistral,bartowski,huihui-ai_mistral-small-24b-instruct-2501-abliterated-gguf,3954,6696,22,"['bartowski', 'darkc0de', 'kyungyong', 'mili-tan', 'mlx-community', 'mradermacher', 'noneusername', 'nytopop', 'spongeengine', 'tensorblock', 'triangle104']",['mistral'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mistral-small-24b-instruct-unalign,mistral,mradermacher,mistral-small-24b-instruct-unalign-gguf,94,97,3,"['mradermacher', 'toastypigeon', 'wespro']",['mistral'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
mistral-small-24b-roleplay,mistral,mradermacher,mistral-small-24b-roleplay-i1-gguf,86,150,2,['mradermacher'],['mistral'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
mistral-small-24b-roleplay-v1,none,burew,mistral-small-24b-roleplay-v1,0,0,1,['burew'],['none'],[''],[''],False,
mistral-small-24b-roleplay-v2,mistral,mradermacher,mistral-small-24b-roleplay-v2-i1-gguf,131,162,2,['mradermacher'],['mistral'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
mistral-small-24b-roleplay-v3,mistral,mradermacher,mistral-small-24b-roleplay-v3-i1-gguf,127,159,2,['mradermacher'],['mistral'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",False,
mistral-small-3-2-24b-instruct-2506,mistral,huihui-ai,huihui-mistral-small-3.2-24b-instruct-2506-abliterated,230,261,2,"['huihui-ai', 'nicoboss']",['mistral'],"['pt', 'safetensors']",[''],True,
mistral-small-instruct-2409,mistral,byroneverson,mistral-small-instruct-2409-abliterated,10017,10061,3,"['byroneverson', 'openerotica', 'zetasepic']",['mistral'],"['pt', 'safetensors']",[''],True,
mistral-small-instruct-2409-abliterated,mistral,bartowski,zetasepic_mistral-small-instruct-2409-abliterated-gguf,600,1391,14,"['bartowski', 'byroneverson', 'isetnefret', 'mradermacher', 'noneusername', 'tensorblock', 'triangle104', 'waldie']",['mistral'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['bf16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mistral-small-instruct-2409-abliterated-k-m,none,zetasepic,mistral-small-instruct-2409-abliterated-gguf,14,14,1,['zetasepic'],['none'],['gguf'],"['q4', 'q8']",True,
mixtral-8x7b-instruct-v0-1,mixtral,guilherme34,samantha-roleplay-mixtral,2,2,1,['guilherme34'],['mixtral'],"['pt', 'safetensors']",[''],False,
mlabonne-gemma-3-27b-it-abliterated-00001-of-00002,none,nexesquants,mlabonne_gemma-3-27b-it-abliterated-imat-gguf,60,60,1,['nexesquants'],['none'],['gguf'],"['bf16', 'q5', 'q8']",True,
mnlp-m3-dpo-model-code-stem-pairs-no-filter,model,christinakopi,mnlp_m3_dpo_model_code_stem-pairs-no-filter,0,0,1,['christinakopi'],['model'],[''],[''],False,
mnlp-m3-dpo-model-no-filter,none,rosbotmay,mnlp_m3_dpo_model_no_filter,0,0,1,['rosbotmay'],['none'],[''],[''],False,
mobius-r5-chat-role-play-multiturn-12b-128k-v3-3,none,timemobius,mobius-rwkv-role-play-multiturn-12b-128k,0,0,1,['timemobius'],['none'],"['pt', 'pth']",[''],False,
model,none,freedomintelligence,apollo-0.5b,1652,6651,128,"['1lock', 'aidan8756', 'anarchist', 'ashield-ai', 'banmatt', 'braindao', 'christinakopi', 'cyun9286', 'd1shs0ap', 'ddedaniel02', 'depie', 'eeeebbb2', 'frameai', 'freedomintelligence', 'goombalab', 'haramberesearch', 'hurtmongoose', 'ibrahimkettaneh', 'ichigo2899', 'ineidemon', 'jazasyed', 'jessonwong', 'jnjj', 'ksw1', 'mingxilei', 'mlx-community', 'mylesgoose', 'neojelll-7', 'nidum', 'nztinversive', 'pradhyumnaporalla', 'prunaai', 'richarderkhov', 'roleplay4fun', 'roy12715', 'seungjun', 'sharukh010', 'sicariussicariistuff', 'sobamchan', 'straore', 'svjack', 'thebloke', 'tolulopeife', 'unsafe', 'younghyopark']","['model', 'none']","['bin', 'onnx', 'pt', 'pth', 'safetensors']","['fp32', 'int4']",False,
model-00001-of-00002,none,chuanli11,llama-3.2-3b-instruct-uncensored,9489,14389,121,"['akhbar', 'arslan2012', 'bartowski', 'braindao', 'chuanli11', 'd1shs0ap', 'denisman', 'devsdocode', 'drwlf', 'failspy', 'forsuretestersim', 'freedomintelligence', 'hdong0', 'ibrahimkettaneh', 'ilyagusev', 'intervitensinc', 'itorgov', 'jemeredith', 'jnvdx666', 'jpalgo', 'junidude14', 'keisoft', 'kukedlc', 'm1ll1x', 'masabanees619', 'mlx-community', 'pasinducw', 'prunaai', 'purpleailab', 'realoperator42', 'riazsomc', 'richarderkhov', 'riverise', 'rorical', 'rushi2901', 's3nh', 'sdasd112132', 'shauray', 'sicariussicariistuff', 'skarnam', 'slzheng077', 'solidrust', 'spkgyk', 'svjack', 'thirdeyeai', 'unfilteredai', 'utsav03', 'venkycs', 'wbjusrceu', 'xdrshjr', 'zhangchenxu']","['model', 'none']","['bin', 'gguf', 'pt', 'safetensors']","['bf16', 'nf4', 'q4']",True,
model-00001-of-00003,none,unfilteredai,nsfw-3b,21065,24430,55,"['adt7', 'anychars', 'deev124', 'diffnamehard', 'eleutherai', 'fearlessdots', 'freedomintelligence', 'hendrydong', 'jiminmun', 'luvgpt', 'minchyeom', 'nidum', 'north', 'roleplay4fun', 'severian', 'slzheng077', 'spkgyk', 'thkim0305', 'unalignment', 'unfilteredai', 'unlearning', 'vicgalle', 'wesley7137']","['model', 'none']","['bin', 'gguf', 'pt', 'safetensors']",['q4'],True,
model-00001-of-00004,none,mlabonne,neuraldaredevil-8b-abliterated,15118,74934,232,"['adt7', 'aifeifei798', 'ajibawa-2023', 'alihaider00', 'allenai', 'archiveai', 'arkhiveus', 'braindao', 'bunnycore', 'burew', 'chiruan', 'closedcharacter', 'collective-ai', 'crystalcareai', 'deev124', 'denisman', 'devsdocode', 'eldoprano', 'explorewithai', 'failspy', 'freedomintelligence', 'goraint', 'hanningzhang', 'haotian666', 'iamraymondlow', 'ibrahimkettaneh', 'ilyagusev', 'informatiker', 'jhyun0414', 'jnvdx666', 'keisoft', 'kfjjdjdjdhdhd', 'kota-kawa', 'louismuk', 'lyxqaqa', 'mackenzai', 'mergebench-gemma-2-9b', 'mergebench-gemma-2-9b-it', 'mlabonne', 'myselfrew', 'natong19', 'neweden', 'nicoboss', 'nitral-archive', 'nkpz', 'noneusername', 'omniresearch', 'orenguteng', 'orion-zhen', 'otherhalf-dev', 'owenarli', 'purpleailab', 'quixiai', 'rithwike2', 'ruizhechen', 'rupesh2', 'savior287', 'shauray', 'sicarius-prototyping', 'sicariussicariistuff', 'slzheng077', 'someshfengde', 'the-acorn-ai', 'thirdeyeai', 'thkim0305', 'threadshare', 'unispac', 'vicgalle', 'xdrshjr', 'xishi5941', 'yuanxin-liu', 'yuichi1218', 'zhangchenxu']","['model', 'none']","['bin', 'gguf', 'pt', 'pth', 'safetensors']","['fp32', 'fp8', 'q4']",True,
model-00001-of-00005,none,freedomintelligence,apollo-6b,1682,4826,22,"['alexcuadron', 'braindao', 'cs2764', 'disobedient', 'freedomintelligence', 'mikudev', 'natong19', 'nkpz', 'openerotica', 'pratt3000', 'toastypigeon', 'w4r10ck']","['model', 'none']","['bin', 'pt', 'safetensors']",[''],False,
model-00001-of-00006,none,nidum,nidum-gemma-3-27b-it-uncensored,11274,12523,72,"['atsuki-yamaguchi', 'braindao', 'charlesli', 'drwlf', 'eleutherai', 'evolveon', 'failspy', 'itorgov', 'keisoft', 'luvgpt', 'nicoboss', 'nidum', 'north', 'puwaer', 'rana-shahroz', 'roleplay4fun', 'testafinda-lordseidon', 'toastypigeon', 'troydoesai', 'tsq2000', 'uncensoredai']","['model', 'none']","['pt', 'safetensors']","['q2', 'q3']",True,
model-00001-of-00007,none,otherhalf-dev,gemma-3-27b-it-abliterated-fp8,33,119,24,"['davidau', 'itorgov', 'jdqqjr', 'kzdaddy', 'netcat420', 'otherhalf-dev', 'sp007367', 'sunnierleee', 'troydoesai', 'yearsago']",['none'],"['bin', 'pt', 'pth', 'safetensors']","['fp32', 'fp8']",True,
model-00001-of-00008,none,freedomintelligence,apollo-7b,1660,1684,9,"['freedomintelligence', 'itorgov']",['none'],['safetensors'],[''],False,
model-00001-of-00009,none,failspy,codestral-22b-v0.1-abliterated-v3,9026,10872,22,"['aifeifei798', 'aifeifei799', 'charixfox', 'failspy', 'iamraymondlow', 'ibrahimkettaneh', 'itorgov', 'jdqqjr', 'keisoft']","['model', 'none']","['pt', 'safetensors']",[''],True,
model-00001-of-00010,none,uncensoredai,mistral-small-24b-base-2501-hardablation,5,51,16,"['itorgov', 'toastypigeon', 'uncensoredai']",['none'],['safetensors'],[''],True,
model-00001-of-00011,none,freedomintelligence,acegpt-v1.5-13b,12,23,3,"['empower-dev-staging', 'freedomintelligence']",['none'],"['pt', 'safetensors']",[''],False,
model-00001-of-00012,model,braindao,gemma-3-27b-it-uncensored,952,1208,77,"['braindao', 'itorgov', 'r2e-edits', 'toastypigeon', 'wesley7137']","['model', 'none']","['pt', 'safetensors']",[''],True,
model-00001-of-00013,none,amarck,qwen3-30b-a3b-abliterated,1001,1046,11,"['amarck', 'forensicshark', 'itorgov']","['model', 'none']","['gguf', 'safetensors']",[''],True,
model-00001-of-00014,none,freedomintelligence,acegpt-v2-32b,2728,4707,28,"['braindao', 'burmoo', 'cs2764', 'freedomintelligence', 'itorgov', 'nicoboss', 'wzq016', 'xi0v', 'yobesa']","['model', 'none']","['pt', 'safetensors']",[''],False,
model-00001-of-00015,none,ryzen88,llama-3-70b-uncensored-lumi-tess-gradient,878,976,5,"['burmoo', 'davidau', 'freedomintelligence', 'ryzen88']",['none'],"['pt', 'safetensors']",[''],True,
model-00001-of-00016,none,cs2764,qwen2.5-qwq-37b-eureka-triple-cubed-abliterated-uncensored-h-novel,3,3,1,['cs2764'],['none'],['safetensors'],[''],True,
model-00001-of-00017,none,modelslab,llama-3.1-8b-uncensored-dare,2129,2171,9,"['burmoo', 'itorgov', 'modelslab', 'rupesh2']",['none'],['safetensors'],[''],True,
model-00001-of-00019,none,guilherme34,samantha-roleplay-uwu-40b,8,8,1,['guilherme34'],['none'],['safetensors'],[''],False,
model-00001-of-00021,none,burew,mistral-small-24b-roleplay-v6,3,11,4,"['burew', 'freedomintelligence']",['none'],['safetensors'],[''],False,
model-00001-of-00022,none,freedomintelligence,longllava-53b-a13b,6,6,1,['freedomintelligence'],['none'],['safetensors'],[''],False,
model-00001-of-00025,none,imi2,llama-3-120b-instruct-abliterated-merged,22,22,1,['imi2'],['none'],['safetensors'],[''],True,
model-00001-of-00028,model,bigcode,deepseekcoder-33b-codeqwen-align-subset,7,7,1,['bigcode'],['model'],['safetensors'],[''],False,
model-00001-of-00030,none,failspy,llama-3-70b-instruct-abliterated,10147,32363,12,"['crestf411', 'failspy', 'freedomintelligence', 'mlgawd', 'modelslab', 'omniresearch', 'tachyphylaxis', 'thisnick']","['model', 'none']","['pt', 'pth', 'safetensors']",[''],True,
model-00001-of-00031,none,nicoboss,openbuddy-r10528distillqwen-72b-preview3-abliterated,51,73,3,"['freedomintelligence', 'nicoboss']",['none'],"['pt', 'safetensors']",[''],True,
model-00001-of-00059,none,nlpark,shi-cis-kestrel-uncensored,1268,1268,1,['nlpark'],['none'],['safetensors'],[''],True,
model-128g,none,digitalpipelines,llama2_13b_chat_uncensored-gptq,19,106,11,"['aspik101', 'digitalpipelines', 'freedomintelligence', 'kaledivergence', 'minami-su', 'seonglae', 'usamakenway']",['none'],"['bin', 'pt', 'safetensors']",[''],True,
model-k-m,none,nidum,nidum-gemma-3-27b-it-uncensored-gguf,4686,4686,1,['nidum'],['none'],['gguf'],"['q2', 'q3', 'q5', 'q6', 'q8']",True,
model-quantized,none,traromal,jailbreak-detector-onnx,4,6,2,"['onnx-community', 'traromal']",['none'],"['onnx', 'pt']","['fp16', 'int8', 'q4']",False,
models-dsp-weights-24khz-1-5kbps-v1,none,vuitton,unlock,0,0,1,['vuitton'],['none'],"['pt', 'pth', 'safetensors']",[''],False,
mol-llama-3-2-3b-instruct-uncensored,llama,mradermacher,mol-llama-3.2-3b-instruct-uncensored-gguf,1608,1608,1,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mol-llama-3-2-3b-instruct-uncensored-nl,model,richarderkhov,wesley7137_-_mol-llama-3.2-3b-instruct-uncensored-gguf,35,35,1,['richarderkhov'],['model'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mol-llama-3-2-3b-instruct-uncensored-v2,llama,mradermacher,mol-llama-3.2-3b-instruct-uncensored-v2-gguf,1586,1586,1,['mradermacher'],['llama'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mol-llama-3-2-3b-instruct-uncensored-v2-xs,model,richarderkhov,wesley7137_-_mol-llama-3.2-3b-instruct-uncensored-v2-gguf,30,30,1,['richarderkhov'],['model'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
monah-8b-uncensored,monah,mradermacher,monah-8b-uncensored-i1-gguf,115,284,7,"['ayyystin', 'mradermacher', 'prunaai']",['monah'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
moonlight-16b-a3b-instruct,moonlight,huihui-ai,moonlight-16b-a3b-instruct-abliterated,8,8,1,['huihui-ai'],['moonlight'],['safetensors'],[''],True,
moonlight-16b-a3b-instruct-abliterated,moonlight,huihui-ai,moonlight-16b-a3b-instruct-abliterated-pruned,8,8,1,['huihui-ai'],['moonlight'],['safetensors'],[''],True,
motherearth-hermes-climatestorm-sauerkraut-abliterated,motherearth,mradermacher,motherearth-hermes-climatestorm-sauerkraut-abliterated-gguf,607,609,2,"['motherearth', 'mradermacher']",['motherearth'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
motherearth-hermes-storm-climate-sauerkraut-abliterated,motherearth,mradermacher,motherearth-hermes-storm-climate-sauerkraut-abliterated-gguf,105,190,3,"['motherearth', 'mradermacher']",['motherearth'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
movies-reviews,none,freedino,movies-reviews,0,0,1,['freedino'],['none'],[''],[''],False,
mpt-7b-wizardlm-uncensored-storywriter-merge,wizardlm,mradermacher,mpt-7b-wizardlm_uncensored-storywriter-merge-gguf,324,324,1,['mradermacher'],['wizardlm'],"['gguf', 'pt']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
mpt-7b-wizardlm-uncensored-storywriter-merge-k,none,davidau,mpt-7b-wizardlm_uncensored-storywriter-merge-q6_k-gguf,533,533,1,['davidau'],['none'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt']",['q6'],True,
mpt-7b-wizardlm-uncensored-storywriter-merge-k-m,none,davidau,mpt-7b-wizardlm_uncensored-storywriter-merge-q4_k_m-gguf,18,18,1,['davidau'],['none'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt']",['q4'],True,
mrroboto-prolongbase-pt7-unaligned-8b,mrroboto,prunaai,mrrobotoai-mrroboto-prolongbase-pt7-unaligned-8b-bnb-8bit-smashed,3,3,1,['prunaai'],['mrroboto'],"['pt', 'safetensors']",[''],False,
mt5-large,mt5,patrixtano,mt5-large-commas-8b-20e-500k_unfiltered,3,3,1,['patrixtano'],['mt5'],"['bin', 'safetensors']",[''],False,
mtuoc-aina-alignment-model-ca-de,none,aoliverg,mtuoc-aina-alignment_model-ca-de,0,0,1,['aoliverg'],['none'],[''],[''],False,
mymodelkek,none,unsafetensor,mymodelkek,3,3,1,['unsafetensor'],['none'],['safetensors'],[''],False,
myselfrew-llama3-self-gen-n40-filter-2e6-bz128-no-packing-plus-train-on-correct-2epoch,none,richarderkhov,myselfrew_-_llama3_self_gen_n40_filter_2e6_bz128_no_packing_plus_train_on_correct_2epoch-gguf,0,0,1,['richarderkhov'],['none'],['gguf'],[''],False,
nai,none,vaalberith,novelai_safetensors,0,0,1,['vaalberith'],['none'],['safetensors'],[''],False,
